symbol,totalBindingSites,log2FoldChange_dyna
RBBP8,4,0.21133461864105052
TAF4B,4,0.5022227669442784
TAF4B,4,0.5022227669442784
TAF4B,4,0.5022227669442784
TAF4B,4,0.5022227669442784
TAF4B,4,0.5022227669442784
TAF4B,4,0.5022227669442784
TAF4B,4,0.5022227669442784
DTNA,3,0.8133006738451368
DTNA,3,0.8133006738451368
ELP2,7,0.22466488198918663
KIAA1328,4,1.2219664740707932
KIAA1328,4,1.2219664740707932
KIAA1328,4,1.2219664740707932
KIAA1328,4,1.2219664740707932
KIAA1328,4,1.2219664740707932
KIAA1328,4,1.2219664740707932
KIAA1328,4,1.2219664740707932
ME2,4,0.7845705068784653
POLI,3,0.31462292988408774
WDR7,1,2.0611387183481695
ONECUT2,2,2.071925750712797
PMAIP1,1,1.1087184523951183
PHLPP1,1,0.44468612259189466
ZNF407,5,0.9448370851370294
TSHZ1,5,0.004607380463923821
ATP9B,1,1.1433317507208016
ENOSF1,3,0.6483889308074221
YES1,2,0.6061027369528507
PTPN2,4,0.17213857830906124
ROCK1,1,1.3830992386594008
ROCK1,1,1.3830992386594008
ROCK1,1,1.3830992386594008
ROCK1,1,1.3830992386594008
ROCK1,1,1.3830992386594008
ROCK1,1,1.3830992386594008
TMEM241,6,1.170635959903749
TMEM241,6,1.170635959903749
TMEM241,6,1.170635959903749
TMEM241,6,1.170635959903749
TMEM241,6,1.170635959903749
TMEM241,6,1.170635959903749
TMEM241,6,1.170635959903749
OSBPL1A,6,0.19149449005129576
SS18,3,0.21557539633241307
TRAPPC8,10,0.8364707738533632
ZNF24,2,0.7072973554074764
RPRD1A,2,0.3216277778216948
SLC39A6,1,0.4460174443661117
EPG5,3,0.5772452007799057
ST8SIA5,2,0.20265061405555612
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
PIAS2,3,0.221477949983705
TCF4,1,0.10313229269543546
TCF4,1,0.10313229269543546
LMAN1,1,0.10934876301437482
BCL2,4,1.0451482402237595
KDSR,1,0.19584389298712357
TMX3,3,0.26734748862907776
RTTN,2,0.8648517910267437
ZNF516,3,1.0732286118975776
CSNK1G2,29,0.37322552467703085
DOT1L,3,1.0789445739329648
SPPL2B,1,0.15697418995782986
GNA11,1,0.035846235336685316
PIAS4,2,0.7055508507051276
CHAF1A,2,0.23753306924078235
FEM1A,5,0.1188354870848994
KDM4B,3,0.4665265878762894
SAFB,7,0.015771737162632634
TNFSF9,1,0.17722715738792114
MCOLN1,3,0.2544238033373745
PIN1,8,0.3737528429780235
ICAM5,8,2.262517929601762
PDE4A,4,0.37810333479716085
ATG4D,3,2.4708628224663793
DNM2,10,0.006972879959061821
SMARCA4,2,0.10048881822310377
LDLR,28,3.774021052413949
PLPPR2,2,0.30425240474720294
ZNF700,1,0.22665395452023102
ZNF763,1,1.7771845193574882
ZNF791,6,0.40888635820056457
JUNB,3,1.049040469765628
MAST1,2,1.6676777395688858
NFIX,4,0.38914518477148086
NFIX,4,0.38914518477148086
DCAF15,1,1.2808742073784996
KLF2,1,2.4517375385898754
SIN3B,1,0.39151215090379954
MYO9B,12,0.18143442640242888
MYO9B,12,0.18143442640242888
DDA1,4,0.6714748315360255
DDA1,4,0.6714748315360255
GTPBP3,2,0.6693305500184198
GDF15,1,3.2124583021655013
KLHL26,2,0.665141145539893
UPF1,1,0.654525312814614
UPF1,1,0.654525312814614
SLC25A42,1,0.32180955105356784
MAU2,16,1.1366290730134563
ZNF430,3,0.3259767670643106
URI1,15,0.7121631119720562
DPY19L3,5,0.4211082565133631
NUDT19,2,0.5418906234091962
PDCD2L,3,0.9089978123267903
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
GRAMD1A,5,0.5735530762723384
KMT2B,1,0.43556734157275834
ACTN4,1,0.2262805818822928
ZFP36,5,3.0768656846302007
MAP3K10,1,2.526283905573342
LTBP4,1,0.17451878325149836
SNRPA,7,0.2132924415255116
MIA-RAB4B,4,0.05180549218534895
MIA-RAB4B,4,0.05180549218534895
MIA-RAB4B,4,0.05180549218534895
MIA-RAB4B,4,0.05180549218534895
MIA-RAB4B,4,0.05180549218534895
RAB4B,4,1.1477868614355637
RAB4B,4,1.1477868614355637
ARHGEF1,10,0.9747700277096988
ARHGEF1,10,0.9747700277096988
PVR,6,1.9779723479013593
CEACAM19,3,2.817455537709511
CLASRP,3,1.0799752394645825
CLASRP,3,1.0799752394645825
CLASRP,3,1.0799752394645825
CLASRP,3,1.0799752394645825
CLASRP,3,1.0799752394645825
MARK4,5,0.14396995063118184
PPP5C,6,0.28030445732546194
FKRP,9,1.0426378420631741
KCNJ14,2,1.17755721743387
CYTH2,4,1.4116703365701706
CYTH2,4,1.4116703365701706
CYTH2,4,1.4116703365701706
CYTH2,4,1.4116703365701706
PPP1R15A,7,1.3077239230652242
ALDH16A1,1,0.9019485068142146
PRR12,6,1.0043634879416488
NR1H2,6,0.027269833099115466
CD33,1,0.6509818185746394
ZNF175,4,0.5912108153900789
ZNF808,3,2.895968266252801
ZNF761,1,0.40294719865757983
ZNF587,6,1.4677368639391541
MIER2,1,0.26254723460260526
MEX3D,1,1.019390153534027
KLF16,5,2.062307668093972
AP3D1,9,0.09642212116741504
ZNF77,2,1.6177591415329322
PIP5K1C,4,0.22147273002931192
EEF2,11,1.7083266176278487
ZBTB7A,3,1.2440897672318483
SAFB2,7,0.5892886993923488
INSR,18,0.37087453771656365
ELAVL1,2,0.19735421353538823
DNMT1,23,0.4864166728154708
ZNF653,3,2.104731317120606
ZNF44,4,0.05949631143558713
ZNF564,2,0.019493965233770297
MAN2B1,3,0.11510327859629836
DHPS,2,0.07903270724546704
TNPO2,4,0.38069719794099804
TNPO2,4,0.38069719794099804
BRD4,9,0.24644618406724741
AKAP8,3,0.43872388548394864
EPS15L1,14,0.512236582490241
HAUS8,4,0.3877031697747951
ANO8,1,0.6284041288631584
RAB3A,5,5.726689011729142
JUND,3,1.4362007880217782
ELL,1,0.09615633252044327
PBX4,1,1.3396142341319002
ZNF708,2,0.20438623426664512
ANKRD27,10,0.29915238025660706
CEP89,10,1.5816706840352368
SCGB2B2,1,2.6197369657094765
NFKBID,1,0.1583029108156385
ALKBH6,4,0.37632127041549385
ZNF529,6,2.172070217768811
ZNF850,2,0.17905994542024684
ZNF569,2,0.7355681074345494
FBXO17,2,0.1691522976650273
C19orf47,1,0.5380777060269014
SERTAD3,1,1.0834291667812097
IRGQ,4,3.1613883363559565
PLAUR,19,1.4566406235723575
PPP1R13L,1,0.09688467208365877
FBXO46,7,0.4982773710842255
MYPOP,9,1.5838690028091402
DACT3,1,0.4616534818235112
STRN4,7,0.4285304138767514
STRN4,7,0.4285304138767514
ZC3H4,6,0.8233997382395127
CARD8,4,0.1568802523184261
ZNF787,8,0.10305237067976408
ZSCAN5A,2,0.08063716635308123
ZNF814,5,0.7395790548366495
UBE2M,2,0.7951922756149575
RBCK1,3,0.006143131235258772
VPS16,1,0.1510183699325349
PTPRA,4,0.9523457613822786
MAVS,1,0.5930391744273212
PANK2,13,0.24578670296746852
MCM8,1,0.17585737376221958
CRLS1,7,0.09796974886545043
BMP2,2,1.046719700867402
SLX4IP,1,0.1891239702838492
SEC23B,2,0.11241303573946021
TPX2,7,0.6197560622347086
HCK,3,2.718072756930424
POFUT1,2,0.03326001890197833
KIF3B,1,0.6392459230923165
ASXL1,15,0.1532668217130191
MAPRE1,3,0.46852117551782985
ITCH,7,1.4984887597378596
CTNNBL1,1,0.09734507925168703
RALGAPB,2,0.11850033290144814
TOP1,1,1.4762657042318865
STK4,9,0.3067239492135395
ARFGEF2,1,0.049980696940245685
CEBPB,2,2.4408098644077465
PARD6B,2,1.2186368044378335
PFDN4,4,0.37020175407545874
PFDN4,4,0.37020175407545874
VAPB,7,1.9600291601596174
STX16,3,0.510370971945913
SS18L1,1,0.43588081966413095
OSBPL2,4,0.12423771193279776
MRGBP,1,0.01019638479969639
TBC1D20,6,0.569779796920432
CSNK2A1,2,0.35118732730363683
RASSF2,3,0.23162923504402666
SLC23A2,6,0.01515087030928773
TMEM230,12,0.49636085344009584
GPCPD1,3,1.086853324071144
TMX4,2,0.6760536070606982
JAG1,20,1.3433041965243822
ESF1,8,1.1311035350133984
KIF16B,2,0.5423833957219429
THBD,2,1.9046535489900382
"NAPB",3,1.3409764508190654
NECAB3,6,1.8765849776775816
E2F1,7,2.5466431657302158
EIF2S2,1,0.5028447132069092
NCOA6,5,0.006950962872904507
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
RBM39,3,0.8885332827531841
SOGA1,17,4.487336467995424
SAMHD1,2,0.10136258202318103
RBL1,5,0.6129556984980614
ZHX3,1,0.09133230866124717
ELMO2,1,1.9779319288520925
OCSTAMP,1,3.061858257793103
TP53RK,1,0.48881173300792746
ZMYND8,14,0.8559671241174908
PREX1,8,0.3389262825596268
B4GALT5,3,0.030161237028702312
NFATC2,3,0.14998942406238874
NFATC2,3,0.14998942406238874
ZNF217,4,0.8876841657822166
ZNF217,4,0.8876841657822166
PRELID3B,1,0.5695402222847799
TCFL5,3,0.36882461811189887
RGS19,1,0.46570257968314066
ITSN1,2,0.6656169443286744
MORC3,2,1.349648024456284
SLC37A1,1,0.8022109541312779
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
TRAPPC10,3,0.42768954985911645
PCNT,3,1.0216100080043655
HSPA13,2,0.7001250678297323
C21orf91,1,0.32948307774534213
APP,7,0.24054821337827526
SYNJ1,2,0.7715030269902273
RUNX1,3,0.5706024574911301
HLCS,2,0.18048507359792348
BRWD1,11,0.7572333748278776
ZBTB21,1,0.5423761480152574
MCM3AP,2,0.4164801994653353
IL17RA,15,0.24078193993314834
TUBA8,2,0.4850061402640057
CDC45,1,0.3123986583106839
CDC45,1,0.3123986583106839
HIC2,1,1.6621213566441482
SPECC1L,8,0.2562124306312846
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
GRK3,1,0.9652846558310677
ZNRF3,2,0.705344134659659
EMID1,5,0.6791863169231741
EWSR1,3,0.0035425922881246663
MTMR3,1,0.6665065729205902
SFI1,7,0.6571471763064581
DEPDC5,2,0.9115471879734737
HMGXB4,4,0.9128447467276716
SH3BP1,1,1.0058187656418625
PDXP,1,2.8964210767104546
TNRC6B,7,0.5329005094573952
EP300,5,0.3076192711025573
GTSE1,2,0.06719413720212317
ZBED4,4,0.3198040439989362
PIM3,14,2.983836268414686
PPP6R2,1,0.027698925400364567
ATP6V1E1,1,0.6113295218384526
MICAL3,1,0.43243673900105484
YPEL1,2,1.633473122934811
TTC28,5,0.9689826840648668
THOC5,1,0.2974801633544131
TBC1D10A,1,1.5739463381184242
RNF215,3,1.1703531758356913
PRR14L,10,0.22097414275081367
MYH9,4,0.4312513516181724
TMEM184B,2,0.8699778522837738
CSNK1E,3,0.5908783306027726
CSNK1E,3,0.5908783306027726
SUN2,1,0.24930274800944427
DNAL4,1,0.711076498776078
DESI1,1,0.43231086055890916
TCF20,1,0.12234142036899648
KIAA0930,1,0.11040996762670277
BRD1,2,1.5495528096505475
TUBGCP6,2,0.32922302282169613
TBL1X,2,0.32326261790113375
EIF2S3,9,0.15504533363072123
ZFX,5,0.7160181262887855
POLA1,3,2.876661882069567
XK,1,1.8307318394412482
DDX3X,4,0.28421651466058956
KDM6A,9,1.1205046907734932
RP2,2,1.1101841693586105
TBC1D25,1,0.38351567949305404
HDAC6,5,0.4214456207461774
GNL3L,3,0.7408491274995413
TAF1,2,1.2598400585848921
APOOL,1,0.3971643262259382
DIAPH2,11,0.37472139367835183
PRPS1,1,0.1796148905188616
ALG13,10,0.6277536271068297
ALG13,10,0.6277536271068297
ALG13,10,0.6277536271068297
ALG13,10,0.6277536271068297
WDR44,4,0.696134425167459
LONRF3,3,0.7416635680350998
STAG2,5,0.022669434374487055
BCORL1,3,1.411605093925697
SLC25A14,1,1.339533692094231
PHF6,1,0.005136765842488081
INTS6L,1,0.5566163897636923
HTATSF1,1,0.7274259221222247
FMR1,1,0.4385780607056516
VMA21,1,0.8220210514631341
ATP6AP1,1,0.2620089199428893
GDI1,3,1.9058173422409577
PLXNA3,1,2.0074487308683886
PRKX,3,0.288291599625406
PRKX,3,0.288291599625406
SH3KBP1,10,0.5219225572990681
RPS6KA3,9,0.12348302210621231
TAB3,1,0.7387569251330434
BCOR,2,0.14375418043396523
MED14,2,0.521962792308149
ZNF674,1,1.9334104187155734
ELK1,2,1.2856851632107837
HUWE1,2,0.0485783618551119
SPIN4,1,0.5278372469233096
RLIM,2,0.4865463585956752
ATRX,9,1.7010740830535642
BRWD3,1,0.9881809798777943
RBM41,1,0.4783492330714242
ACSL4,9,0.7272462911361784
THOC2,6,0.4077954429856164
THOC2,6,0.4077954429856164
MOSPD1,1,0.3380431846172838
MAP7D3,1,0.35955148332599035
MAP7D3,1,0.35955148332599035
ARHGEF6,5,0.05432811850795508
ATP11C,3,0.5398025490406031
ATP11C,3,0.5398025490406031
ARHGAP4,5,1.0965772687795607
GAB3,2,0.7098131054036884
